videoId,textDisplay,cleanedData,likeCount,publishedAt,updatedAt,commentId
wUn05hdkhjM,An amazing trailer (although it probably didn&#39;t need the final bit),an amazing trailer although it probably didnt need the final bit,0,2023-05-14T21:25:45Z,2023-05-14T21:25:45Z,UgyfryGpFu2j0h7PoKZ4AaABAg
wUn05hdkhjM,I remember this 6 years ago I was about to graduate high school good memories,i remember this 6 years ago i was about to graduate high school good memories,0,2023-05-14T20:39:57Z,2023-05-14T20:39:57Z,Ugyl60lFO8zenGZkDOx4AaABAg
wUn05hdkhjM,Marvel&#39;s first family - fantastic four <br>MCUs first family - freaking Guardians of the Galaxy,"marvels first family  fantastic four 
mcus first family  freaking guardians of the galaxy",1,2023-05-14T13:33:53Z,2023-05-14T13:33:53Z,UgwQ5LSQGVg-KgKb93d4AaABAg
wUn05hdkhjM,Why is groot wearing the ravenger outfit at the start of the movie?,why is groot wearing the ravenger outfit at the start of the movie,2,2023-05-14T11:53:39Z,2023-05-14T11:53:39Z,UgzXGmpZ2sKPYvEGh994AaABAg
wUn05hdkhjM,"How did Gunn pull this off ❤ this trailer took me back and just seeing how many characters are in this movie that we care about , it’s crazy",how did gunn pull this off  this trailer took me back and just seeing how many characters are in this movie that we care about  its crazy,4,2023-05-13T21:47:13Z,2023-05-13T21:47:13Z,Ugzk7uWUBcABwfUtNzV4AaABAg
wUn05hdkhjM,I think a sequel would be profitable,i think a sequel would be profitable,2,2023-05-13T18:06:08Z,2023-05-13T18:06:08Z,Ugx7v2fRKSaeOyW_3Xx4AaABAg
wUn05hdkhjM,Best guardians movie hands down,best guardians movie hands down,1,2023-05-13T18:04:29Z,2023-05-13T18:04:29Z,Ugz4Kb9Vhw56LQ3o0u94AaABAg
wUn05hdkhjM,"- You are not friends<br>- No, we&#39;re family.<br><br>Hits harder now"," you are not friends
 no were family

hits harder now",1,2023-05-13T15:27:30Z,2023-05-13T15:27:30Z,UgwtpE4EoGbmQzpXShh4AaABAg
wUn05hdkhjM,Guardians of the Galaxy Vol.2 was amazing! Baby Groot my favorite 👏👏👏👏,guardians of the galaxy vol2 was amazing baby groot my favorite ,4,2023-05-13T07:57:06Z,2023-05-13T07:57:06Z,UgygvJLUTw6ze40r8h54AaABAg
wUn05hdkhjM,i got my tickets ready!! i cant wait!!,i got my tickets ready i cant wait,1,2023-05-12T18:02:21Z,2023-05-12T18:02:21Z,Ugzr58nnjC2DHsPZc_l4AaABAg
wUn05hdkhjM,I came to terms that GOTG is the best team ever. Respectfully i love stark tho,i came to terms that gotg is the best team ever respectfully i love stark tho,0,2023-05-12T01:10:41Z,2023-05-12T01:10:41Z,Ugx9Ig1rekIhtUcP6Jd4AaABAg
wUn05hdkhjM,It&#39;s been 6 yrs,its been 6 yrs,0,2023-05-11T23:18:41Z,2023-05-11T23:18:41Z,UgxgpVGjTSH6UOtNml94AaABAg
wUn05hdkhjM,"I haven’t seen this trailer in so long, My God this takes me back",i havent seen this trailer in so long my god this takes me back,2,2023-05-11T17:07:31Z,2023-05-11T17:07:31Z,UgwhMgKd2Q58cdt2IPl4AaABAg
wUn05hdkhjM,Was the thumbnail for this actually a title card mid transition,was the thumbnail for this actually a title card mid transition,3,2023-05-11T10:12:33Z,2023-05-11T10:12:33Z,UgyKX6R-b9XENTOnCt54AaABAg
wUn05hdkhjM,"Why me, maybe i am the chosen one 💀",why me maybe i am the chosen one ,8,2023-05-10T10:50:54Z,2023-05-10T10:50:54Z,UgzCSM84yq_M-GFj5p94AaABAg
wUn05hdkhjM,I’m so excited!,im so excited,1,2023-05-10T08:43:39Z,2023-05-10T08:43:39Z,UgwTPTCop6sbQx2nedd4AaABAg
wUn05hdkhjM,"Man, prepping for GOTG this weekend, crazy",man prepping for gotg this weekend crazy,5,2023-05-10T04:10:03Z,2023-05-10T04:10:03Z,UgzS7dHbB7-sGuZ7GnN4AaABAg
wUn05hdkhjM,watcging this after watching the 3rd movie,watcging this after watching the 3rd movie,9,2023-05-09T09:24:24Z,2023-05-09T09:24:24Z,UgwuDaPAugIFKal-SkB4AaABAg
wUn05hdkhjM,I’m bouta see vol 3 and I see this in my recommended page.,im bouta see vol 3 and i see this in my recommended page,14,2023-05-06T13:32:46Z,2023-05-06T13:32:46Z,UgxsaMd5xh0QtYD1aql4AaABAg
wUn05hdkhjM,"Happy 6th Anniversary Marvel Studios &quot;GUARDIANS OF THE GALAXY 2 (aka Vol. 2)&quot; (MAY 5, 2017)!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! (R.I.P. STAN LEE)",happy 6th anniversary marvel studios guardians of the galaxy 2 aka vol 2 may 5 2017 rip stan lee,4,2023-05-05T18:47:37Z,2023-05-05T18:47:37Z,UgyutHYtLaXOQoC57Qh4AaABAg
wUn05hdkhjM,Not only marvel but alot of studios need to step up with their trailers lately  this still rocks,not only marvel but alot of studios need to step up with their trailers lately  this still rocks,2,2023-05-04T15:12:30Z,2023-05-04T15:12:30Z,UgwPs1kEhRYU0iBDhnJ4AaABAg
wUn05hdkhjM,Easily top 3 marvel trailers ever,easily top 3 marvel trailers ever,7,2023-05-03T05:48:50Z,2023-05-03T05:48:50Z,Ugw4X3nZubsDB98kUh14AaABAg
wUn05hdkhjM,"Wow, Vol 3 also comes out on May 5th",wow vol 3 also comes out on may 5th,4,2023-04-26T03:30:25Z,2023-04-26T03:30:25Z,Ugw9dpHA2QGWBGR4s414AaABAg
wUn05hdkhjM,That was joyous times of this anticipation.,that was joyous times of this anticipation,0,2023-04-16T23:10:35Z,2023-04-16T23:10:35Z,UgyBZfe0ub1HsSXGQ2l4AaABAg
wUn05hdkhjM,This was a pretty good movie in the theaters,this was a pretty good movie in the theaters,5,2023-03-12T02:12:22Z,2023-03-12T02:12:22Z,Ugwg0UO7MUNGiYYdS4Z4AaABAg
wUn05hdkhjM,Rocket thanks from ryan,rocket thanks from ryan,2,2023-03-04T07:01:50Z,2023-03-04T07:01:50Z,Ugw4i70w1wJI0LW3cgV4AaABAg
wUn05hdkhjM,wow this one has a VERY different vibe from the GotG 3 trailer.,wow this one has a very different vibe from the gotg 3 trailer,7,2023-02-17T16:01:55Z,2023-02-17T16:01:55Z,Ugxn-zWWnUFxibMmT5J4AaABAg
wUn05hdkhjM,Gusrdians of the galaxy 2 2017,gusrdians of the galaxy 2 2017,1,2023-01-29T04:13:13Z,2023-01-29T04:13:13Z,Ugxd86tKuVGdbiqxqYF4AaABAg
wUn05hdkhjM,You did this.,you did this,1,2023-01-14T07:50:29Z,2023-01-14T07:50:29Z,UgzPZNqOlYNkuIxnNft4AaABAg
wUn05hdkhjM,God I love the text don’t they chose for the trailers for this film,god i love the text dont they chose for the trailers for this film,1,2023-01-08T00:29:02Z,2023-01-08T00:29:02Z,UgxPDRcnyWLcOMklmgt4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=2m16s"">2:16</a>  creepy eyes still",216  creepy eyes still,3,2023-01-02T01:29:54Z,2023-01-02T01:29:54Z,UgyYzRdYoyfjQtozIxN4AaABAg
wUn05hdkhjM,"Oml at <a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m55s"">1:55</a> starmora are holding hands. WHY WASNT THIS IS THE MOVIE?!?!?!?",oml at 155 starmora are holding hands why wasnt this is the movie,0,2022-12-29T23:51:30Z,2022-12-29T23:51:30Z,UgwJsjDKytoaASGVyyp4AaABAg
wUn05hdkhjM,top ten mcu movie trailer,top ten mcu movie trailer,3,2022-12-12T05:22:51Z,2022-12-12T05:22:51Z,UgyLdtv53x53QRh8fJx4AaABAg
wUn05hdkhjM,the funniest scene was when Drax put on quill’s suit while carrying mantis and was like “My nIpPleS!”,the funniest scene was when drax put on quills suit while carrying mantis and was like my nipples,15,2022-12-09T01:28:00Z,2022-12-09T01:28:00Z,UgyobzQcdF2OovV9Md94AaABAg
wUn05hdkhjM,The amount of justice they did to Fleetwood Mac’s The Chain is honestly insane. It made the trailer for me.,the amount of justice they did to fleetwood macs the chain is honestly insane it made the trailer for me,125,2022-12-02T23:45:36Z,2022-12-02T23:45:36Z,UgzECMZ-nWvwxyWF_9h4AaABAg
wUn05hdkhjM,RIP Christine McVie,rip christine mcvie,1,2022-11-30T20:46:58Z,2022-11-30T20:46:58Z,UgyAZL1LFJIYXOya41J4AaABAg
wUn05hdkhjM,When Marvel no was woke,when marvel no was woke,3,2022-11-19T22:48:37Z,2022-11-19T22:48:37Z,UgzUiNRMNaWebZ9dvtp4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m03s"">1:03</a> <a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m02s"">1:02</a>",103 102,2,2022-11-01T15:17:19Z,2022-11-02T01:15:51Z,Ugw4Ep8XfZtZGogjiXR4AaABAg
wUn05hdkhjM,5 year anniversary. Sly Stallone and Kurt Russell were the best in this movie. I&#39;m looking forward to the third Guardians of the Galaxy on the same date in the next year.,5 year anniversary sly stallone and kurt russell were the best in this movie im looking forward to the third guardians of the galaxy on the same date in the next year,25,2022-10-28T18:47:48Z,2022-12-02T23:36:31Z,Ugy0w9eRTe5pRmZvRKZ4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m22s"">0:22</a>",22,1,2022-09-26T23:01:38Z,2022-09-26T23:01:38Z,UgznPreVCTafT6EYYgh4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m13s"">1:13</a>",113,2,2022-09-22T03:34:47Z,2022-09-22T03:34:47Z,Ugwzx4GRCqNXRuVpepF4AaABAg
wUn05hdkhjM,It’s sad this trailer got so little views,its sad this trailer got so little views,1,2022-09-18T18:22:17Z,2022-09-18T18:22:17Z,UgwHOLLSrUkpTJ02CdJ4AaABAg
wUn05hdkhjM,This video is so nice. I will download the movie,this video is so nice i will download the movie,0,2022-08-27T19:44:38Z,2022-08-27T19:44:38Z,Ugz6laX7O-ftBIWP_T94AaABAg
wUn05hdkhjM,I can&#39;t wait for The third volume! Come on feige hype us up some company are just douchebags!!! And you can do much better!!!,i cant wait for the third volume come on feige hype us up some company are just douchebags and you can do much better,3,2022-08-11T01:18:06Z,2022-08-11T01:18:06Z,UgyyiZvRIPq7YuNrwBt4AaABAg
wUn05hdkhjM,"2022 And the one and only thing that can give Marvel some quality, are still the Guardians of the Galaxy",2022 and the one and only thing that can give marvel some quality are still the guardians of the galaxy,0,2022-08-03T15:13:47Z,2022-08-03T15:13:47Z,Ugzhe9vtV-4lP4-8h3h4AaABAg
wUn05hdkhjM,"honestly, this movie is kinda underrated given how low ppl rank it in the MCU. I think its aged pretty well",honestly this movie is kinda underrated given how low ppl rank it in the mcu i think its aged pretty well,4,2022-07-25T18:46:13Z,2022-07-25T18:46:13Z,Ugzuz95Wlrlr4X4sIsN4AaABAg
wUn05hdkhjM,Song name plss?,song name plss,2,2022-07-22T12:03:05Z,2022-07-22T12:03:05Z,Ugy7Aqd33tDKMAy9gvJ4AaABAg
wUn05hdkhjM,Jesus is the lord,jesus is the lord,4,2022-07-20T00:18:46Z,2022-07-20T00:18:46Z,UgxwATqQW76VxHmWfSx4AaABAg
wUn05hdkhjM,"To this day, the Guardians of the Galaxy films are still my favorite MCU Films",to this day the guardians of the galaxy films are still my favorite mcu films,12,2022-06-29T06:33:27Z,2022-06-29T06:33:27Z,Ugxp4B1aQVdF6k50UFB4AaABAg
wUn05hdkhjM,Kinda crazy how much this trailer throws viewers off the scent of what the movie is actually about,kinda crazy how much this trailer throws viewers off the scent of what the movie is actually about,4,2022-06-13T21:20:35Z,2022-06-13T21:20:35Z,Ugxe4w2EHPM5p-p05vx4AaABAg
wUn05hdkhjM,Classic 🔥😊,classic ,1,2022-05-24T04:19:27Z,2022-05-24T04:19:27Z,UgydDylxCE9oMWddWpJ4AaABAg
wUn05hdkhjM,"5 years later, I can still hear them saying you must never break the Chain. Happy Anniversary to one of my favorite movies.",5 years later i can still hear them saying you must never break the chain happy anniversary to one of my favorite movies,17,2022-05-06T03:11:50Z,2022-05-06T03:12:02Z,Ugz-yJ5BvCgFGWr62VB4AaABAg
wUn05hdkhjM,I can’t believe this movie is officially 5 years old,i cant believe this movie is officially 5 years old,4,2022-05-05T13:25:58Z,2022-05-05T13:25:58Z,Ugz8naLhz_OJu2Jciht4AaABAg
wUn05hdkhjM,"All you do is yell at each other your not friends.<br><br>Drax: No, we&#39;re family<br><br>Dom: 👀👀","all you do is yell at each other your not friends

drax no were family

dom ",4,2022-04-25T22:39:09Z,2022-04-25T22:39:09Z,Ugx2r2ieRccSKxT9T3B4AaABAg
wUn05hdkhjM,"The MCU is vast, expansive, and colourful. And that fact is thanks to the Guardians movies.<br>So GG, you loveable pack of space-faring misfits. I Am Groot!","the mcu is vast expansive and colourful and that fact is thanks to the guardians movies
so gg you loveable pack of spacefaring misfits i am groot",3,2022-04-15T14:44:11Z,2022-04-15T14:44:11Z,UgyknIvE2dp_KTKFcF14AaABAg
wUn05hdkhjM,I love this movie so much 2022,i love this movie so much 2022,1,2022-04-09T19:03:13Z,2022-04-09T19:03:13Z,UgxB8KjxgiU_3AXC-fV4AaABAg
wUn05hdkhjM,Me : 🙀🤯😘,me  ,0,2022-03-16T10:16:08Z,2022-03-16T10:16:08Z,UgyVJdWbNKSjrL_E5mV4AaABAg
wUn05hdkhjM,Probably the funniest MCU film I’ve ever watched,probably the funniest mcu film ive ever watched,2,2022-03-12T01:27:48Z,2022-03-12T01:27:48Z,Ugzjm0Cs9Tz_ht-wauV4AaABAg
wUn05hdkhjM,I really love this Movie back in 2017.,i really love this movie back in 2017,2,2022-02-20T23:37:33Z,2022-02-20T23:37:33Z,UgyA8JK_NAyjVavuGIZ4AaABAg
wUn05hdkhjM,Y does this trailer have no views,y does this trailer have no views,1,2022-02-19T00:35:52Z,2022-02-19T00:35:52Z,Ugybp9DZsKCyxFum_QF4AaABAg
wUn05hdkhjM,Roses are red violets are blue he climbed us and we haven in aview,roses are red violets are blue he climbed us and we haven in aview,0,2022-02-18T22:17:32Z,2022-02-18T22:17:32Z,UgyOh4GxwUN9-OY3lVl4AaABAg
wUn05hdkhjM,This is cool,this is cool,0,2022-02-15T13:46:50Z,2022-02-15T13:46:50Z,UgxBLhDsndd5FNr0jvh4AaABAg
wUn05hdkhjM,"Having watched the movie, they did a great job not spoiling Ego and going with a misdirect, that the Sovereign are the villains",having watched the movie they did a great job not spoiling ego and going with a misdirect that the sovereign are the villains,0,2022-02-14T19:47:03Z,2022-02-14T19:47:03Z,UgzF2civtmDLsbU1k3l4AaABAg
wUn05hdkhjM,Song name,song name,1,2022-02-03T11:46:27Z,2022-02-03T11:46:27Z,Ugyao2pTtqmrb5NCZst4AaABAg
wUn05hdkhjM,Rocket is so funny,rocket is so funny,2,2022-01-29T15:01:50Z,2022-01-29T15:01:50Z,UgwQ54OvZyVo_clIv9l4AaABAg
wUn05hdkhjM,I Watched this trailer when it first came out. Been watching it since. It never gets old.,i watched this trailer when it first came out been watching it since it never gets old,2,2022-01-25T01:01:08Z,2022-01-25T01:01:08Z,Ugz3TmLoxXYI7DVQhm54AaABAg
wUn05hdkhjM,Just think this movie exists because Rocket stole some harbulary batteries!,just think this movie exists because rocket stole some harbulary batteries,2,2022-01-24T03:48:43Z,2022-02-02T15:25:03Z,UgyX5703XXktqSXCYoJ4AaABAg
wUn05hdkhjM,Groot is back,groot is back,0,2022-01-09T11:30:58Z,2022-01-09T11:30:58Z,UgzqUpTU1e6K7Nb4tEJ4AaABAg
wUn05hdkhjM,Hello Peter...,hello peter,0,2022-01-01T23:32:13Z,2022-01-01T23:32:13Z,UgxckgITIACGvtgXH5t4AaABAg
wUn05hdkhjM,"Any buddy knows the story tell to me, just watch for VFX effects 👍👍👍",any buddy knows the story tell to me just watch for vfx effects ,0,2022-01-01T15:18:11Z,2022-01-01T15:18:11Z,UgwdCiie6N1cuqoYLgJ4AaABAg
wUn05hdkhjM,huh...that was a fun trailer to rewatch,huhthat was a fun trailer to rewatch,0,2021-12-24T06:46:13Z,2021-12-24T06:46:13Z,UgzMkJlrdWFKA-S-jP54AaABAg
wUn05hdkhjM,"Kudos to James Gun, cant wait for gotg vol 3!",kudos to james gun cant wait for gotg vol 3,0,2021-12-06T18:48:20Z,2021-12-06T18:48:20Z,UgxK8P-g4dfpHJE6Rmt4AaABAg
wUn05hdkhjM,one of the best trailers ever  with one of the best songs ever the chain -Fleetwood Mac,one of the best trailers ever  with one of the best songs ever the chain fleetwood mac,0,2021-11-28T01:53:55Z,2021-11-28T01:53:55Z,UgzH48h7vsMr8FuxgOR4AaABAg
wUn05hdkhjM,"They really did gotg member dirty in end game, i hope they do something about that in future,,",they really did gotg member dirty in end game i hope they do something about that in future,0,2021-11-23T09:19:18Z,2021-11-23T09:19:18Z,UgyqpU66ejCxphSwDmR4AaABAg
wUn05hdkhjM,Family!,family,1,2021-11-19T12:23:49Z,2021-11-19T12:23:49Z,UgzJim38Ed5pV_H9QLV4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m22s"">0:22</a><br><br>Just Something for edit","022

just something for edit",1,2021-11-15T04:11:51Z,2021-11-15T04:11:51Z,Ugx74TfDPcYWR6ir4Yp4AaABAg
wUn05hdkhjM,Guardians of the galaxy game honestly matches the vibe of this version of the guardians,guardians of the galaxy game honestly matches the vibe of this version of the guardians,1,2021-11-02T02:11:12Z,2021-11-02T02:11:12Z,UgzTaHW3Hq_XB2a9AHR4AaABAg
wUn05hdkhjM,AoSHDa,aoshda,0,2021-10-31T18:03:08Z,2021-10-31T18:03:08Z,Ugyhn31nr2xXWfEnXgl4AaABAg
wUn05hdkhjM,"Notice how in the trailer for the first film, the listed off the actors’ names. For the sequel, since they became so popular, they’re listing off the characters’ names.",notice how in the trailer for the first film the listed off the actors names for the sequel since they became so popular theyre listing off the characters names,0,2021-10-29T10:51:24Z,2021-10-29T10:51:24Z,Ugx6Gsi6f0LwtjoL17d4AaABAg
wUn05hdkhjM,Darth Vader I am your father,darth vader i am your father,2,2021-10-12T05:13:24Z,2021-10-12T05:13:24Z,UgxJzX8Dd3It26ztcIJ4AaABAg
wUn05hdkhjM,"I like this scene <a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=2m52s"">2:52</a>",i like this scene 252,1,2021-09-21T13:25:41Z,2021-09-21T13:25:41Z,UgyTQ3CZXq7eheCK1HN4AaABAg
wUn05hdkhjM,wtf i thought this was the trailer for gotg 3 for a second,wtf i thought this was the trailer for gotg 3 for a second,2,2021-09-15T13:35:07Z,2021-09-15T13:35:07Z,UgwobAdThOfnyXKJPqx4AaABAg
wUn05hdkhjM,Ahhh I need gaurdians 3 right now! Also it breaks my heart remembering that our gamora from this movie was murdered…,ahhh i need gaurdians 3 right now also it breaks my heart remembering that our gamora from this movie was murdered,1,2021-09-01T21:33:41Z,2021-09-01T21:33:41Z,UgzLSGOrNH7hWIy7fxl4AaABAg
wUn05hdkhjM,Super film 👍,super film ,1,2021-08-29T19:20:35Z,2021-08-29T19:20:35Z,Ugxbc3QlLNdiqNE-HDh4AaABAg
wUn05hdkhjM,dudee this trailer is amazing!!,dudee this trailer is amazing,1,2021-08-28T16:24:55Z,2021-08-28T16:24:55Z,UgwhEszjxQvkHP0dGmZ4AaABAg
wUn05hdkhjM,Familia toda la vida .,familia toda la vida ,0,2021-08-24T21:23:03Z,2021-08-24T21:23:03Z,Ugx-2Zj4AnXMvpeSyOh4AaABAg
wUn05hdkhjM,"Yondu, Rocket and Groot... Oh what a savage team this would have been in the Endgames",yondu rocket and groot oh what a savage team this would have been in the endgames,0,2021-08-21T07:44:59Z,2021-08-21T07:44:59Z,UgyYLxtQHinVhCyLa9V4AaABAg
wUn05hdkhjM,why is youtube recommending this... i thought it&#39;s the vol 3 😭😭😭😭,why is youtube recommending this i thought its the vol 3 ,0,2021-08-17T01:55:39Z,2021-08-17T01:55:39Z,UgwV_1m_AeckX-5EHAR4AaABAg
wUn05hdkhjM,One of the best Sci-Fi movies ever made !! GOTG has got to be one of the best examples of using CGI to create mind-blowing cinematic visuals.,one of the best scifi movies ever made  gotg has got to be one of the best examples of using cgi to create mindblowing cinematic visuals,15,2021-08-15T18:49:20Z,2021-08-15T18:49:20Z,UgzI2v1KkZJ85RXlOHZ4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m54s"">1:54</a> dom : yes we&#39;re strong cz we are family",154 dom  yes were strong cz we are family,1,2021-08-11T01:51:56Z,2021-08-11T01:51:56Z,UgxDM2u_qdygxvdPbq14AaABAg
wUn05hdkhjM,"Of course, the film is about family. Dom&#39;s in it.",of course the film is about family doms in it,2,2021-08-01T07:43:02Z,2021-08-01T07:43:02Z,UgwsNrqX4ZJww1WIBsV4AaABAg
wUn05hdkhjM,Dom: you said family <br><br><br>Welcome to the family drax,"dom you said family 


welcome to the family drax",0,2021-07-28T17:26:10Z,2021-07-28T17:26:10Z,UgztOfoQzyaRXPXODfR4AaABAg
wUn05hdkhjM,baby groot😄😄😄,baby groot,2,2021-07-18T12:36:37Z,2021-07-18T12:36:37Z,UgyDpSmVWAmQOKfH4A94AaABAg
wUn05hdkhjM,This trailer lives rent free in my mind,this trailer lives rent free in my mind,0,2021-07-17T09:39:54Z,2021-07-17T09:39:54Z,UgxRH4f8u_T9qOVwEqJ4AaABAg
wUn05hdkhjM,esta thor por que endgame se unio a los guardianes,esta thor por que endgame se unio a los guardianes,0,2021-07-12T12:39:18Z,2021-07-12T12:39:18Z,UgxCSkECDvQjHN3WvIl4AaABAg
wUn05hdkhjM,Baby Groot is the freaking cutest!!,baby groot is the freaking cutest,0,2021-07-12T04:29:30Z,2021-07-12T04:29:45Z,UgzXP1xK7_zqV6ggXP54AaABAg
wUn05hdkhjM,"I sell bread, Peter<br>I look rad, Peter<br>Aren&#39;t you glad, Peter<br>Because I&#39;m bad, Peter<br>Don&#39;t be sad, Peter<br>Why you mad, Peter","i sell bread peter
i look rad peter
arent you glad peter
because im bad peter
dont be sad peter
why you mad peter",0,2021-07-10T10:57:10Z,2021-07-10T10:57:10Z,UgwlgzANFu2xhzClLBl4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=1m55s"">1:55</a>  F A M I L Y",155  f a m i l y,0,2021-07-07T13:39:53Z,2021-07-07T13:39:53Z,Ugzk4duRYkwSmh1hPDV4AaABAg
wUn05hdkhjM,"I love how you could watch this trailer and be excited, but have no idea what the plot of the movie is going to be.<br>(I have recently been disappointed by a different movie trailer that basically told me the plot of the whole movie)","i love how you could watch this trailer and be excited but have no idea what the plot of the movie is going to be
i have recently been disappointed by a different movie trailer that basically told me the plot of the whole movie",0,2021-06-27T13:19:31Z,2021-06-27T13:19:31Z,UgyC3xsolHZqdjkLo6R4AaABAg
wUn05hdkhjM,Best. Trailer. Ever,best trailer ever,1,2021-06-26T05:24:10Z,2021-06-26T05:24:10Z,Ugx_83H6yZXFs_u_X2d4AaABAg
wUn05hdkhjM,Not me accidentally reading it &quot;Guardians of the Galaxy vol. 3 trailer 2&quot; 😅,not me accidentally reading it guardians of the galaxy vol 3 trailer 2 ,4,2021-06-18T12:27:06Z,2021-06-18T12:27:06Z,UgyRvfAoDy4fgQ1nw094AaABAg
wUn05hdkhjM,"After watching Vol. 1 ,  3 years back , Today i decided to watch vol 2 ,but when i watched that movie , I came to know it was vol 1 , And the movie which i&#39;ve watched 3 years back ,was actually Vol. 2 😂 , Now i am watching this trailer and i think i have watched this movie which is Vol. 2 which i have already watched . 😂",after watching vol 1   3 years back  today i decided to watch vol 2 but when i watched that movie  i came to know it was vol 1  and the movie which ive watched 3 years back was actually vol 2   now i am watching this trailer and i think i have watched this movie which is vol 2 which i have already watched  ,0,2021-06-17T19:32:44Z,2021-06-17T19:34:36Z,UgxTgTW2rIt4RLEO0yN4AaABAg
wUn05hdkhjM,The Guardians trailers have a recurring theme of being bad when the movies are actually good,the guardians trailers have a recurring theme of being bad when the movies are actually good,0,2021-06-14T03:37:11Z,2021-06-14T03:37:11Z,UgwFPN8wH-7zCP8h9iJ4AaABAg
wUn05hdkhjM,"This just makes me miss the days of 3rd grade when we were so hype to see this movie in my class, oh man..",this just makes me miss the days of 3rd grade when we were so hype to see this movie in my class oh man,1,2021-06-07T16:19:00Z,2021-06-07T16:19:00Z,UgzOm4gT5NITfSCi6MF4AaABAg
wUn05hdkhjM,jehfwhefkhwehf wefhowef iwuhefioweh,jehfwhefkhwehf wefhowef iwuhefioweh,1,2021-06-02T06:11:37Z,2021-06-02T06:11:37Z,Ugz9p6ZFs0IhUCgmrbd4AaABAg
wUn05hdkhjM,You guys never told me the Starlords dad  was an agent in fast and furious as nobody,you guys never told me the starlords dad  was an agent in fast and furious as nobody,1,2021-05-29T15:16:07Z,2021-05-29T15:16:07Z,UgztwcvrxB55ivdlQxt4AaABAg
wUn05hdkhjM,Whoever edited this trailer is a freaking genius,whoever edited this trailer is a freaking genius,1,2021-05-26T00:18:49Z,2021-05-26T00:18:49Z,UgwoeDFN_IrUI8Vi2sN4AaABAg
wUn05hdkhjM,Before I was into wrestling in 2020<br>I didnt know who the guy Drax was played by then i found out that the guy who plays drax is none other then wrestler Batista<br>Wow!,"before i was into wrestling in 2020
i didnt know who the guy drax was played by then i found out that the guy who plays drax is none other then wrestler batista
wow",0,2021-05-24T15:58:35Z,2021-05-24T15:58:35Z,UgxWjgS5TC3J-8oYXdV4AaABAg
wUn05hdkhjM,Who Watching this trailer in 2021,who watching this trailer in 2021,2,2021-05-15T14:42:46Z,2021-05-15T14:42:46Z,UgyRH7q5VpvQ48T5xBl4AaABAg
wUn05hdkhjM,Thanks to youtube . I got recommend this video after 4 yrs,thanks to youtube  i got recommend this video after 4 yrs,2,2021-05-13T11:28:38Z,2021-05-13T11:28:38Z,UgwoHW3n_Rp-6miLLbx4AaABAg
wUn05hdkhjM,"<a href=""https://www.youtube.com/watch?v=wUn05hdkhjM&amp;t=0m27s"">0:27</a> this trailer really made them seem like the main antagonists",027 this trailer really made them seem like the main antagonists,6,2021-05-10T22:05:50Z,2021-05-10T22:06:30Z,UgwTJhOvrExFG1Wa5iN4AaABAg
wUn05hdkhjM,DIE SPACESHIP! Best line.,die spaceship best line,1,2021-05-03T01:38:48Z,2021-05-03T01:38:48Z,UgxB2uS73VkkhNPLPR54AaABAg
wUn05hdkhjM,Please update pannunga anna,please update pannunga anna,1,2021-04-23T01:19:07Z,2021-04-23T01:19:07Z,UgyOPlri-B2n6zMecGd4AaABAg
wUn05hdkhjM,God this movie was amazing. I even cried 😭❤️,god this movie was amazing i even cried ,7,2021-04-14T13:03:29Z,2021-04-14T13:03:29Z,UgwbrPo8W8ADbMaSMkF4AaABAg
wUn05hdkhjM,I love this movie never gets old what an movie,i love this movie never gets old what an movie,0,2021-04-08T15:59:30Z,2021-04-08T15:59:30Z,UgwJSe6mIHz8RTYAlL94AaABAg
wUn05hdkhjM,Get down chain song,get down chain song,0,2021-04-05T18:30:01Z,2021-04-05T18:30:01Z,UgzNv-8iaDJl5_cqvjx4AaABAg
wUn05hdkhjM,Mantis: Shows Mantis for 1 second looking back<br><br>NEBULA,"mantis shows mantis for 1 second looking back

nebula",1,2021-04-02T01:49:35Z,2021-04-02T01:49:35Z,Ugy5VTxaMKeFf-u-PFt4AaABAg
